site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
09371400,"HARTMAN DRAW AT CORTEZ, CO.",37.3238828,-108.615094,CO,083,14080202,14080202,14,34.0,ST,Yes,Southwest,False,True
09371420,"MCELMO CREEK ABOVE ALKALI CANYON, NR CORTEZ, CO.",37.3272159,-108.6492619,CO,083,14080202,14080202,14,147,ST,Yes,Southwest,False,True
09371492,"MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.",37.31277555,-108.66121496,CO,083,140802020301,140802020301,14,34.5,ST,Yes,Southwest,False,True
09371495,"MUD CREEK NEAR CORTEZ, CO.",37.31943814,-108.6681515,CO,083,14080202,14080202,14,33.6,ST,Yes,Southwest,False,True
09371500,"MCELMO CREEK NEAR CORTEZ, CO.",37.3227714,-108.6731517,CO,083,14080202,14080202,14,230,ST,Yes,Southwest,False,True
09371520,"MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO",37.32666396,-108.70066068,CO,083,140802020302,140802020302,14,234.0,ST,Yes,Southwest,False,True
09371700,"MCELMO CREEK BELOW CORTEZ, CO.",37.34054845,-108.8059348,CO,083,14080202,14080202,14,283,ST,Yes,Southwest,False,True
09372000,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,37.32415968,-109.015666,CO,083,14080202,14080202,14,345,ST,Yes,Southwest,False,True
09378490,"COAL BED CANYON NEAR DOVE CREEK, CO",37.8113796,-109.0242759,CO,033,14080203,14080203,14,97.1,ST,Yes,Southwest,False,True
370340107080000,TRAIL CANYON CREEK AT NB0320301BBB,37.06111796,-107.1339295,CO,067,14080101,14080101,14,,ST,Yes,Southwest,False,True
370716107023600,NB03300211BCA RIO BLANCO,37.1211183,-107.0439278,CO,007,14080101,14080101,14,,ST,Yes,Southwest,False,True
372833105455800,"CLOSED BASIN PROJECT CANAL NEAR ALAMOSA, CO",37.4758386,-105.7666858,CO,003,13010002,13010002,13,,ST,Yes,Southwest,False,True
373947105421101,CLOSED BASIN PROJECT CANAL ABV HWY 150 NR MOSCA CO,37.6631111,-105.7031111,CO,003,13010003,13010003,13,,ST,Yes,Southwest,False,True
374923106543200,"WILLOW C DI NO. 2 AT MOUTH NR CREEDE, CO.",37.82305575,-106.9094898,CO,079,13010001,13010001,13,,ST,Yes,Southwest,False,True
374923106543800,"WILLOW C DI AT MOUTH NR CREEDE, CO.",37.82305574,-106.9111565,CO,079,13010001,13010001,13,,ST,Yes,Southwest,False,True
375023106552300,"WILLOW C BL CREEDE, CO.",37.83972198,-106.9236567,CO,079,13010001,13010001,13,,ST,Yes,Southwest,False,True
380007107413600,"CANYON CR BLW KAAVAPAYAWIYAGAT GULCH NR OURAY, CO.",38.00193838,-107.693949,CO,091,14020006,14020006,14,23.0,ST,Yes,Southwest,False,True
380751105262000,"GRAPE CREEK AT WESTCLIFFE, CO.",38.1308335,-105.4394457,CO,027,11020001,11020001,11,,ST,Yes,Southwest,False,True
381500105565900,"KERBER C NR MOUTH AT VILLA GROVE, CO.",38.24999915,-105.9502909,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381638106085600,"KERBER C AB BREWERY C NR BONANZA, CO.",38.2772218,-106.1494651,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381735106083000,"COPPER GULCH AT MOUTH AT BONANZA, CO.",38.293055,-106.1422425,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381825106084500,"RAWLEY GULCH AT MOUTH NR BONANZA, CO.",38.30694378,-106.1464092,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381832106084800,"KERBER C AB SQUIRREL C NR BONANZA, CO.",38.3088882,-106.1472425,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381900106083400,"SQUIRREL CREEK AT WINTER STATION NR BONANZA, CO.",38.3166659,-106.1433534,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381915106093200,"KERBER C AB MOSQUITO C NR BONANZA, CO.",38.32083259,-106.1594652,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
381948106084700,"SQUIRREL C AB BEAR C NR BONANZA, CO.",38.3299991,-106.1469646,CO,109,13010003,13010003,13,,ST,Yes,Southwest,False,True
382628104493700,"TURKEY CR WEST SEEP BL TELLER RES NR STONE CITY,CO",38.4411111,-104.8269444,CO,101,11020002,11020002,11,,ST,Yes,Southwest,False,True
382629104493000,"TURKEY C EAST SEEP BL TELLER RES NR STONE CITY, CO",38.44138889,-104.8258333,CO,101,11020002,11020002,11,,ST,Yes,Southwest,False,True
383103106594200,"GUNNISON RIVER AT CNTY RD 32 BELOW GUNNISON, CO",38.51725556,-106.99545,CO,051,14020002,14020002,14,2133,ST,Yes,Southwest,False,True
383619104520401,"LYTLE DITCH AT FT. CARSON, CO",38.6052735,-104.8683099,CO,041,11020002,11020002,11,,ST,Yes,Southwest,False,True
383637104531301,"STROBEL DITCH FROM TURKEY CR AT FT. CARSON, CO",38.61027298,-104.8874767,CO,041,11020002,11020002,11,,ST,Yes,Southwest,False,True
383857105130900,SITE 26 SC16-70-15CCC FOUR MILE CK.AB.CO.LINE,38.6491591,-105.2197077,CO,119,11020002,11020002,11,,ST,Yes,Southwest,False,True
383926107593001,LOUTSENHIZER ARROYO AT HWY 50 NEAR OLATHE CO,38.657207,-107.9922886,CO,085,14020006,14020006,14,66.7,ST,Yes,Southwest,False,True
383944104474201,"MERRIAMS L. FOUNTAIN DITCH AT FT. CARSON, CO",38.6624957,-104.7960852,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
383946107595301,"LOUTSENHIZER ARROYO BLW N. RIVER ROAD NR DELTA, CO",38.66434167,-108.0031417,CO,085,14020006,14020006,14,66.9,ST,Yes,Southwest,False,True
384037104472001,"MERRIAMS ROCK CREEK DITCH AT FT. CARSON, CO",38.67694,-104.7894182,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384047104510301,"RIPLEY DITCH FROM L. FOUNTAIN CR AT FT. CARSON, CO",38.67971594,-104.8513632,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384048104504901,"WOMACK DITCH FROM L. FOUNTAIN CR NR FT. CARSON, CO",38.6799938,-104.8480298,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384220104503701,"GALE DITCH FROM ROCK CR NR FORT CARSON, CO",38.70582646,-104.8446958,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384301106505401,EAST R NUMBER 1 DITCH ABV ROARING JUDY HATCHERY CO,38.71685,-106.8482,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
384330104434500,CLOVER DITCH RETURN,38.72499604,-104.7296944,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384510104454100,"FOUNTAIN CR TRIB AT FOUNTAIN, CO.",38.7527728,-104.7619168,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384609106520001,"EAST RIVER NUMBER 1 DITCH FLUME 2 ABV HWY 135, CO",38.76913056,-106.8665611,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
384611106520501,"EAST RIVER NUMBER 1 DITCH FLUME 1 ABV HWY 135, CO",38.7696111,-106.8680194,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
384658106521901,"SLIDE DITCH FLUME BLW HWY 135 NR CRESTED BUTTE, CO",38.78273889,-106.872,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
384736105012100,SACHETT CREEK AT MOUTH,38.7933204,-105.0230315,CO,119,11020002,11020002,11,,ST,Yes,Southwest,False,True
384741105013600,BOEHMER CREEK ABOVE RES. NO. 4,38.79470939,-105.0271984,CO,119,11020002,11020002,11,,ST,Yes,Southwest,False,True
384742105014000,BEAVER CREEK ABOVE RES. NO. 4,38.79498719,-105.0283095,CO,119,11020002,11020002,11,,ST,Yes,Southwest,False,True
384820105012000,SACHETT CREEK AT ORIGIN,38.8055429,-105.0227542,CO,041,11020002,11020002,11,,ST,Yes,Southwest,False,True
384840105025100,STRICKLER TUNNEL OUTFLOW,38.8110989,-105.0480333,CO,041,11020002,11020002,11,,ST,Yes,Southwest,False,True
384910104482000,SEWAGE PLANT AT COLORADO SPRINGS 1,38.8194376,-104.8060851,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384927104582000,SOUTH RUXTON CREEK,38.824155,-104.9727538,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
384941104500000,MONUMENT CR AT MOUTH AT COLORADO SPRINGS,38.82804794,-104.8338634,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385008104584000,SC01406815AAD  LION CREEK,38.835544,-104.9783099,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385035104583300,"SHEEP CREEK AT MIDWAY, CO.",38.8430442,-104.9763657,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385106106571000,"SLATE R AB BAXTER GL @HWY 135 NR CRESTED BUTTE, CO",38.85165929,-106.9533773,CO,051,14020001,14020001,14,73.4,ST,Yes,Southwest,False,True
385122107032900,"COAL C BL ELK C NR CRESTED BUTTE, CO.",38.8561038,-107.0586585,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
385145104494500,"MONUMENT CREEK AT MONUMENT PARK, CO.",38.86249255,-104.8296976,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385208107004000,"COAL C AB WILDCAT C NR CRESTED BUTTE, CO.",38.8688813,-107.0117129,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
385219107054000,"COAL CREEK AT IRWIN, CO.",38.87193696,-107.0950482,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
385235106584200,"COAL C AT MOUTH AT CRESTED BUTTE, CO.",38.8763812,-106.9789339,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
385239106583700,"SLATE R AB COAL C AT CRESTED BUTTE, CO.",38.8774923,-106.977545,CO,051,14020001,14020001,14,,ST,Yes,Southwest,False,True
385350104491000,"MONUMENT CREEK NR COLORADO SPRINGS, CO.",38.897215,-104.819976,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385350104591600,SEVERY CREEK,38.89721188,-104.9883127,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385354104591200,CASCADE CREEK,38.898323,-104.9872016,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385430105024200,CRYSTAL LAKE DRAINAGE,38.9083233,-105.0455372,CO,119,11020003,11020003,11,,ST,Yes,Southwest,False,True
385437107015600,"OH-BE-JOYFUL C AT MO NR CRESTED BUTTE, CO.",38.91026967,-107.0328243,CO,051,14020001,14020001,14,10.3,ST,Yes,Southwest,False,True
385450107015700,"SLATE RIVER ABV O-B-J CREEK NR CRESTED BUTTE, CO",38.9144111,-107.0340389,CO,051,14020001,14020001,14,16.3,ST,Yes,Southwest,False,True
385458105052500,NORTH CATAMONT,38.9161015,-105.090817,CO,119,11020003,11020003,11,,ST,Yes,Southwest,False,True
385505105040000,"SOUTH CATAMOUNT CREEK NEAR GREEN MTN FALLS, CO.",38.91804586,-105.067205,CO,119,11020003,11020003,11,,ST,Yes,Southwest,False,True
385507105040000,SOUTH CATAMONT SEEPAGE,38.9186014,-105.0672051,CO,119,11020003,11020003,11,,ST,Yes,Southwest,False,True
385617104484800,PINE CREEK AT MOUTH,38.9380484,-104.8138658,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385700104494500,KETTLE CREEK AT MOUTH,38.94999267,-104.8296999,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385714104500000,MONUMENT CREEK ABOVE KETTLE CREEK,38.9538815,-104.8338667,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385729104500500,WEST MONUMENT CREEK AT MOUTH,38.95804818,-104.8352558,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385858104494400,MONUMENT CREEK NR PINE VALLEY AIRPORT,38.98277049,-104.8294229,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
385903107210800,"MUDDY CREEK ABOVE PAONIA RESERVOIR, CO",38.9883611,-107.3484889,CO,051,14020004,14020004,14,238,ST,Yes,Southwest,False,True
390002104490600,BLACK SQUIRREL CREEK,39.0005483,-104.8188675,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390012104491200,MONUMENT CREEK TRIB. 4,39.00332608,-104.8205342,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390030104440000,KETTLE CREEK NEAR HEADWATERS,39.00832627,-104.7338648,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390037104500300,MONUMENT CREEK BELOW DEADMAN CREEK,39.0102704,-104.8347013,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390124104500400,SMITH CREEK AT MOUTH,39.02332587,-104.834979,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390206104510400,MONUMENT CREEK ABOVE SMITH CREEK,39.03499239,-104.8516463,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390259104520600,BEAVER CREEK AT MOUTH,39.04971445,-104.868869,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390324104514500,"MONUMENT CREEK NEAR MONUMENT, CO.",39.05665886,-104.8630355,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390402106300900,"S F LAKE C AT MOUTH NR TWIN LAKES, CO.",39.06721376,-106.503084,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390417107580000,COTTONWOOD L NO 1 TRIB NO 3,39.07136888,-107.9672902,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390418107580300,COTTONWOOD L NO 1 TRIB NO 4,39.07164665,-107.9681236,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390418107582800,COTTONWOOD L NO 1 TRIB NO 7,39.0716466,-107.9750683,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390420107575300,COTTONWOOD L NO 1 TRIB NO 2,39.0722022,-107.9653457,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390421107583900,COTTONWOOD L NO 1 TRIB NO 8,39.0724799,-107.978124,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390422107581400,COTTONWOOD L NO 1 TRIB NO 6,39.07275774,-107.9711793,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390423107580900,COTTONWOOD L NO 1 TRIB NO 5,39.0730355,-107.9697903,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390424107575200,COTTONWOOD L NO 1 TRIB NO 1,39.0733133,-107.9650679,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
390425105240600,TARRYALL CR. UPSTREAM FROM MOUTH,39.0736025,-105.4022193,CO,093,10190001,10190001,10,,ST,Yes,Southwest,False,True
390444106174900,"LAKE C @ STATE HWY 82 BL TWIN LAKES RE, CO",39.07888145,-106.297523,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390445104524500,"MONUMENT CREEK NR MONUMENT LAKE, CO.",39.07915866,-104.8797027,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390455104523100,"DIRTY WOMAN CREEK AT MOUTH, CO.",39.0819364,-104.8758137,CO,041,11020003,11020003,11,,ST,Yes,Southwest,False,True
390830106292400,HALFMOON CR. NEAR PROSPECT MINE,39.14165697,-106.490584,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390901106263600,HALFMOON CR. ABOVE BOG,39.1502682,-106.4439162,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390901106271200,SOUTH HALFMOON CR. AT MOUTH,39.15026815,-106.4539164,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390905106250700,HALFMOON CR. ABOVE ELBERT CR.,39.15137945,-106.4191933,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
390945106282800,NORTH HALFMOON CR. 0.42 MILES ABOVE MOUTH,39.16249,-106.4750281,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391002105563800,SITE 19 SC10-77-24ACA M F SO PLATTE BL FAIRPLAY,39.16721335,-105.9444594,CO,093,10190001,10190001,10,,ST,Yes,Southwest,False,True
391120106194900,"IOWA GULCH AT MOUTH NR MALTA, CO.",39.1888793,-106.3308578,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391321106143300,"IOWA GULCH BYPASS NR LEADVILLE, CO.",39.2224903,-106.243078,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391322106212400,ARKANSAS RIVER ABOVE CALIFORNIA GULCH,39.22276745,-106.3572476,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391332106130300,"IOWA GL AT UPPER STATION NR LEADVILLE, CO.",39.2255458,-106.2180775,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391420106180400,"CALIFORNIA GL AB STP AT LEADVILLE, CO.",39.2388786,-106.3016906,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391432104525100,E. PLUM CR. NR. LARKSPUR,39.24221308,-104.8813695,CO,035,10190002,10190002,10,,ST,Yes,Southwest,False,True
391509108433001,"BIG SALT WASH AT GOVT HIGHLINE CANAL NR LOMA, CO",39.2524656,-108.7256791,CO,077,14010005,14010005,14,,ST,Yes,Southwest,False,True
391550106202500,"TENNESSEE C NR LEADVILLE, CO.",39.263878,-106.3408585,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391558106172300,"EVANS GULCH AT LEADVILLE, CO.",39.2661005,-106.2903017,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391709106164600,"E F ARKANSAS R AT HWY 91 NR LEADVILLE, CO.",39.2858225,-106.2800239,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391727106215800,"ST. KEVIN GULCH AT MOUTH NR LEADVILLE, CO.",39.29082199,-106.3666928,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391906106201300,"TENNESSEE C AB LONGS GL NR LEADVILLE, CO.",39.3183218,-106.3375256,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
391953108130201,"ROAN CREEK AT DE BEQUE, CO.",39.33119444,-108.21780556,CO,077,140100051006,140100051006,14,509.0,ST,Yes,Southwest,False,True
392056106131000,"E F ARKANSAS R AB CHALK C NR CLIMAX, CO.",39.34887739,-106.220023,CO,065,11020001,11020001,11,,ST,Yes,Southwest,False,True
392404104522200,E. PLUM CR. NR CASTLE ROCK,39.40110075,-104.8733128,CO,035,10190002,10190002,10,,ST,Yes,Southwest,False,True
392440106150400,"E F EAGLE R AB SHEEP GL NR CAMP HALE, CO.",39.4110987,-106.2516913,CO,037,14010003,14010003,14,,ST,Yes,Southwest,False,True
392539106111700,"SEARLE GULCH AT MOUTH NR KOKOMO, CO.",39.42748748,-106.188634,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
392540106110300,"TENMILE C BL SEARLE GULCH AT KOKOMO, CO.",39.42776526,-106.184745,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
392547106023400,"BLUE RIVER ABV PENNSYLVANIA CR NR BLUE RIVER, CO",39.4297222,-106.0427778,CO,117,14010002,14010002,14,21.1,ST,Yes,Southwest,False,True
392621106095800,"MAYFLOWER GULCH AT MOUTH NR KOKOMO, CO.",39.439154,-106.166689,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
392725105432400,N. F. SOUTH PLATTE R. AT WEBSTER,39.4569318,-105.7238959,CO,093,10190002,10190002,10,,ST,Yes,Southwest,False,True
392848106574800,"FRENCH GL BL BLACK GL NR BRECKENRIDGE, CO.",39.47998708,-105.9639047,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
392908106013900,"FRENCH GULCH NR MOUTH AT BRECKENRIDGE, CO.",39.4855425,-106.0280737,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393015106082300,"TENMILE C AB W TENMILE C NR KOKOMO, CO.",39.50415326,-106.1402997,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393040105340400,"DEER CREEK NR. BAILEY, CO.",39.5110994,-105.5683346,CO,093,10190002,10190002,10,13.4,ST,Yes,Southwest,False,True
393109104464500,"CHERRY CREEK NEAR PARKER, CO",39.5191557,-104.7796975,CO,035,10190003,10190003,10,287,ST,Yes,Southwest,False,True
393148105435600,"GENEVA C AB DUCK C NR GRANT, CO",39.52998705,-105.7327843,CO,093,10190002,10190002,10,,ST,Yes,Southwest,False,True
393152105434700,"ROAD DITCH BELOW MILL GULCH NEAR GRANT, CO",39.53109818,-105.7302842,CO,093,10190002,10190002,10,,ST,Yes,Southwest,False,True
393334105513700,"DEER C AT MOUTH NR MONTEZUMA, CO.",39.5594313,-105.8608447,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393345105511300,"SNAKE R AB DEER C NR MONTEZUMA, CO.",39.56248686,-105.8541777,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393530105521600,"SNAKE R AB PERU C NR MONTEZUMA, CO.",39.5916535,-105.8716783,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393557105512400,"PERU C AT MOUTH NR MONTEZUMA, CO.",39.5991535,-105.8572333,CO,117,14010002,14010002,14,14.2,ST,Yes,Southwest,False,True
393600105485900,"CINNAMON GULCH AT MOUTH NR MONTEZUMA, CO.",39.5999869,-105.8169538,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393607105594500,"SNAKE R AT KEYSTONE, CO.",39.6019311,-105.9964056,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393647105425317,SOUTH CLEAR CREEK ABV NAYLOR CREEK NR GEORGETOWN C,39.61304278,-105.7152832,CO,019,10190004,10190004,10,2.19,ST,Yes,Southwest,False,True
393704105474200,"PERU C TR NO. 2 NR MONTEZUMA, CO.",39.6177647,-105.795564,CO,117,14010002,14010002,14,,ST,Yes,Southwest,False,True
393758105195900,"BEAR CR AB EVERGREEN RESERVOIR, CO.",39.63276586,-105.333604,CO,059,10190002,10190002,10,,ST,Yes,Southwest,False,True
394115105525600,"CLEAR CREEK NEAR LOVELAND PASS, CO",39.6874868,-105.8827895,CO,019,10190004,10190004,10,5.88,ST,Yes,Southwest,False,True
394220106431500,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",39.705,-106.7258333,CO,037,14010003,14010003,14,600,ST,Yes,Southwest,False,True
394308105413800,"CLEAR CR. ABV. GEORGETOWN LAKE NR GEORGETOWN, CO",39.71887625,-105.6944484,CO,019,10190004,10190004,10,80.2,ST,Yes,Southwest,False,True
394329104490101,"TOLL GATE CREEK ABOVE 6TH AVE AT AURORA, CO",39.72508889,-104.8178944,CO,005,10190003,10190003,10,34.6,ST,Yes,Southwest,False,True
394359105411900,"CLEAR CR. BLW. GEORGETOWN LAKE NR GEORGETOWN, CO.",39.73304294,-105.6891703,CO,019,10190004,10190004,10,82.4,ST,Yes,Southwest,False,True
394434105304500,"CLEAR C AB VIRGINIA CANYON @IDAHO SPGS, CO",39.74276584,-105.5130525,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394442105291500,"CLEAR C AB STP OUTFALL @ IDAHO SPRINGS, CO",39.74498807,-105.4880517,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394450105235100,"N CLEAR C AT MOUTH NR IDAHO SPRINGS, CO.",39.74721008,-105.3980492,CO,047,10190004,10190004,10,,ST,Yes,Southwest,False,True
394506105394200,"CLEAR C AB W F CLEAR C NR EMPIRE, CO",39.75165415,-105.6622247,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394541105410200,LION CR. AT MOUTH AT EMPIRE,39.76137627,-105.6844478,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394542105410200,"LION C AT MOUTH AT EMPIRE, CO.",39.76165405,-105.6844478,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394616105491300,"W F CLEAR C AB WOODS C @ BERTHOUD FALLS,CO",39.77109805,-105.8208422,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394622105513800,"W F CLEAR C AB HENDERSON PROJ, CO.",39.77276459,-105.8611218,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394634105465800,"HOOP CREEK AT MOUTH NEAR BERTHOUD FALLS, CO",39.77609815,-105.7833407,CO,019,10190004,10190004,10,2.50,ST,Yes,Southwest,False,True
394650105412500,"LION C NR SOURCE NR EMPIRE, CO.",39.78054288,-105.690837,CO,019,10190004,10190004,10,,ST,Yes,Southwest,False,True
394839104570300,"SAND CREEK AT MOUTH NR COMMERCE CITY,CO",39.8109722,-104.9515833,CO,001,10190003,10190003,10,187,ST,Yes,Southwest,False,True
395240105095500,WOMAN CREEK AT INDIANA ST. AT ROCKY FLATS PLANT,39.87776396,-105.1652643,CO,059,10190003,10190003,10,,ST,Yes,Southwest,False,True
395246105111800,SMART DITCH ABOVE POND D-1 AT ROCKY FLATS PLANT,39.8791529,-105.1877651,CO,059,10190003,10190003,10,,ST,Yes,Southwest,False,True
395253105095500,MOWER DITCH AT INDIANA ST. AT ROCKY FLATS PLANT,39.8816528,-105.1655421,CO,059,10190003,10190003,10,,ST,Yes,Southwest,False,True
395253105131700,S. WOMAN CR. AT W. BUFFER ZONE FENCE LINE AT RFP,39.881653,-105.220544,CO,059,10190003,10190003,10,,ST,Yes,Southwest,False,True
